event_id,information_id,event_title,event_date,weekday,month_number,month_name,is_multi_day,timing_status,event_url,source_month,scraped_at
46238,121356,Real World Diabetes: A Series of Free Workshops,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46238&view=EventDetails&information_id=121356,2026-03-01,2026-09-21
45935,120480,Dance Movement Therapy for Young Adults on the Autism Spectrum,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45935&view=EventDetails&information_id=120480,2026-03-01,2026-09-21
45936,120491,Dance Movement Therapy for Seniors,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45936&view=EventDetails&information_id=120491,2026-03-01,2026-09-21
45933,120466,Algebra For Elders,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45933&view=EventDetails&information_id=120466,2026-03-01,2026-09-21
46101,121068,Community Wellness Hub,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46101&view=EventDetails&information_id=121068,2026-03-01,2026-09-21
43336,114011,Sprintax Nonresident Tax Webinar,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=43336&view=EventDetails&information_id=114011,2026-03-01,2026-09-21
45980,120749,Dornsife After School Music Program,2026-03-16,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45980&view=EventDetails&information_id=120749,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-17,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-17,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-17,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119924,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119924,2026-03-01,2026-09-21
46557,122563,Dorm Objects 101,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122563,2026-03-01,2026-09-21
46012,120842,Ausome Ambassadors,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46012&view=EventDetails&information_id=120842,2026-03-01,2026-09-21
46164,121201,Campus Race to Zero Waste Collection Event - Center City,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46164&view=EventDetails&information_id=121201,2026-03-01,2026-09-21
46196,121265,Online Open House: MS/PhD in Molecular & Cell Biology & Genetics,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46196&view=EventDetails&information_id=121265,2026-03-01,2026-09-21
46645,122974,Wellness Hub,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46645&view=EventDetails&information_id=122974,2026-03-01,2026-09-21
45917,120403,Study Abroad 101,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45917&view=EventDetails&information_id=120403,2026-03-01,2026-09-21
46644,122953,Free Health Clinic,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46644&view=EventDetails&information_id=122953,2026-03-01,2026-09-21
46102,121073,Free Health Clinic,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46102&view=EventDetails&information_id=121073,2026-03-01,2026-09-21
45979,120728,Adult Martial Arts,2026-03-17,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45979&view=EventDetails&information_id=120728,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-18,Wednesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-18,Wednesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-18,Wednesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119925,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119925,2026-03-01,2026-09-21
46557,122564,Dorm Objects 101,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122564,2026-03-01,2026-09-21
46230,121340,Autism Institute Annual Public Health Lecture,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46230&view=EventDetails&information_id=121340,2026-03-01,2026-09-21
46165,121203,Campus Race to Zero Waste Collection Event - Queen Lane,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46165&view=EventDetails&information_id=121203,2026-03-01,2026-09-21
45957,120634,Members-Only Collections Tours: Ichthyology,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45957&view=EventDetails&information_id=120634,2026-03-01,2026-09-21
46066,120970,Women and Investing (15 Wellness Points)*,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46066&view=EventDetails&information_id=120970,2026-03-01,2026-09-21
46151,121175,Neurobiology & Anatomy Seminar,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46151&view=EventDetails&information_id=121175,2026-03-01,2026-09-21
30422,120803,Yoga for Anxiety (15 Wellness Points)*,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=30422&view=EventDetails&information_id=120803,2026-03-01,2026-09-21
45918,120416,Study Abroad Walk-In Hours,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45918&view=EventDetails&information_id=120416,2026-03-01,2026-09-21
45900,120323,Virtual Pre-Law or Graduate School Drop-In Hours,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45900&view=EventDetails&information_id=120323,2026-03-01,2026-09-21
45980,120750,Dornsife After School Music Program,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45980&view=EventDetails&information_id=120750,2026-03-01,2026-09-21
46190,121253,2026 Kate Hurd-Mead Lecture: Tackling the Crisis in Rural Health,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46190&view=EventDetails&information_id=121253,2026-03-01,2026-09-21
46081,121003,Kate Hurd Mead Lecture,2026-03-18,Wednesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46081&view=EventDetails&information_id=121003,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-19,Thursday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-19,Thursday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-19,Thursday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119926,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119926,2026-03-01,2026-09-21
46557,122565,Dorm Objects 101,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122565,2026-03-01,2026-09-21
46012,120843,Ausome Ambassadors,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46012&view=EventDetails&information_id=120843,2026-03-01,2026-09-21
46268,121418,Campus Race to Zero Waste: University City,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46268&view=EventDetails&information_id=121418,2026-03-01,2026-09-21
45677,119619,Graduate Student Writing Group,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45677&view=EventDetails&information_id=119619,2026-03-01,2026-09-21
45916,120391,Managing Within the Law,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45916&view=EventDetails&information_id=120391,2026-03-01,2026-09-21
45862,120229,Nature at Noon: Penn Treaty Park,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45862&view=EventDetails&information_id=120229,2026-03-01,2026-09-21
46264,121410,Women's Health Fair,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46264&view=EventDetails&information_id=121410,2026-03-01,2026-09-21
46289,121463,Drexel Supper Club,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46289&view=EventDetails&information_id=121463,2026-03-01,2026-09-21
45979,120729,Adult Martial Arts,2026-03-19,Thursday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45979&view=EventDetails&information_id=120729,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-20,Friday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-20,Friday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-20,Friday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
46193,121259,Global Neurosciences Institute Grand Rounds,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46193&view=EventDetails&information_id=121259,2026-03-01,2026-09-21
45756,119927,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119927,2026-03-01,2026-09-21
46557,122566,Dorm Objects 101,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122566,2026-03-01,2026-09-21
46141,121153,Match Day 2026,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46141&view=EventDetails&information_id=121153,2026-03-01,2026-09-21
46197,121267,Online Open House: MS/PhD in Microbiology & Immunology,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46197&view=EventDetails&information_id=121267,2026-03-01,2026-09-21
45919,120429,Study Abroad 101,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45919&view=EventDetails&information_id=120429,2026-03-01,2026-09-21
45959,120647,Writing Group for Multilingual Writers,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45959&view=EventDetails&information_id=120647,2026-03-01,2026-09-21
45558,119327,Writing Retreat for Faculty and Staff,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45558&view=EventDetails&information_id=119327,2026-03-01,2026-09-21
46296,121477,Graduate Student-Any Career Questions Drop-In Zoom Time,2026-03-20,Friday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46296&view=EventDetails&information_id=121477,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-21,Saturday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-21,Saturday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-21,Saturday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119928,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119928,2026-03-01,2026-09-21
45937,120518,Community Qigong,2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45937&view=EventDetails&information_id=120518,2026-03-01,2026-09-21
46229,121338,Founders’ Day at the Academy,2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46229&view=EventDetails&information_id=121338,2026-03-01,2026-09-21
45978,120703,Sharing Excess,2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45978&view=EventDetails&information_id=120703,2026-03-01,2026-09-21
46214,121306,TechServ Community Genius Bar,2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46214&view=EventDetails&information_id=121306,2026-03-01,2026-09-21
46036,120902,Science Story Time: Dinosaur Lady,2026-03-21,Saturday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46036&view=EventDetails&information_id=120902,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-22,Sunday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-22,Sunday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-22,Sunday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119929,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-22,Sunday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119929,2026-03-01,2026-09-21
46231,121342,World Water Day at the Academy,2026-03-22,Sunday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46231&view=EventDetails&information_id=121342,2026-03-01,2026-09-21
46037,120904,Science Story Time: Dinosaur Lady,2026-03-22,Sunday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46037&view=EventDetails&information_id=120904,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-23,Monday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-23,Monday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-23,Monday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119930,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119930,2026-03-01,2026-09-21
46557,122567,Dorm Objects 101,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122567,2026-03-01,2026-09-21
46239,121358,Real World Diabetes: A Series of Free Workshops,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46239&view=EventDetails&information_id=121358,2026-03-01,2026-09-21
45933,120467,Algebra For Elders,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45933&view=EventDetails&information_id=120467,2026-03-01,2026-09-21
46101,121069,Community Wellness Hub,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46101&view=EventDetails&information_id=121069,2026-03-01,2026-09-21
46281,121447,Knight-Hennessy Scholars at Stanford Information Session,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46281&view=EventDetails&information_id=121447,2026-03-01,2026-09-21
45074,117727,Future Dragon Docs: Gap Years and Post-bac Programs: Should You Take One?,2026-03-23,Monday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45074&view=EventDetails&information_id=117727,2026-03-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-03-24,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-03-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-03-24,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-03-01,2026-09-21
45941,120602,Let's Talk! Counseling Center Drop In (Multi-Day Event),2026-03-24,Tuesday,3,March,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45941&view=EventDetails&information_id=120602,2026-03-01,2026-09-21
45756,119931,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-03-24,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119931,2026-03-01,2026-09-21
46557,122568,Dorm Objects 101,2026-03-24,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46557&view=EventDetails&information_id=122568,2026-03-01,2026-09-21
46012,120844,Ausome Ambassadors,2026-03-24,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46012&view=EventDetails&information_id=120844,2026-03-01,2026-09-21
46148,121169,Pharmacology & Physiology Seminar,2026-03-24,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46148&view=EventDetails&information_id=121169,2026-03-01,2026-09-21
46645,122975,Wellness Hub,2026-03-24,Tuesday,3,March,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=03/01/2026&todate=03/31/2026&display=Month&type=public&eventidn=46645&view=EventDetails&information_id=122975,2026-03-01,2026-09-21
